id,subcategory_id,question_text,question_type,help_text,organization_size,sector,weight,required,created_at,updated_at
PR.AA-03_maturity,PR.AA-03,"How mature is your access control and identity management program?",multiple_choice,"This question assesses maturity for PR.AA-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-03_implementation,PR.AA-03,"How well implemented are your access control and identity management systems?",multiple_choice,"This question assesses implementation for PR.AA-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-03_effectiveness,PR.AA-03,"How effective are your access controls at preventing unauthorized access?",multiple_choice,"This question assesses effectiveness for PR.AA-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-04_risk,PR.AA-04,"What is the risk level associated with your current access control and identity management?",multiple_choice,"This question assesses risk for PR.AA-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-04_maturity,PR.AA-04,"How mature is your access control and identity management program?",multiple_choice,"This question assesses maturity for PR.AA-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-04_implementation,PR.AA-04,"How well implemented are your access control and identity management systems?",multiple_choice,"This question assesses implementation for PR.AA-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-04_effectiveness,PR.AA-04,"How effective are your access controls at preventing unauthorized access?",multiple_choice,"This question assesses effectiveness for PR.AA-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-05_risk,PR.AA-05,"What is the risk level associated with your current access control and identity management?",multiple_choice,"This question assesses risk for PR.AA-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-05_maturity,PR.AA-05,"How mature is your access control and identity management program?",multiple_choice,"This question assesses maturity for PR.AA-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-05_implementation,PR.AA-05,"How well implemented are your access control and identity management systems?",multiple_choice,"This question assesses implementation for PR.AA-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-05_effectiveness,PR.AA-05,"How effective are your access controls at preventing unauthorized access?",multiple_choice,"This question assesses effectiveness for PR.AA-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-06_risk,PR.AA-06,"What is the risk level associated with your current access control and identity management?",multiple_choice,"This question assesses risk for PR.AA-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-06_maturity,PR.AA-06,"How mature is your access control and identity management program?",multiple_choice,"This question assesses maturity for PR.AA-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-06_implementation,PR.AA-06,"How well implemented are your access control and identity management systems?",multiple_choice,"This question assesses implementation for PR.AA-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AA-06_effectiveness,PR.AA-06,"How effective are your access controls at preventing unauthorized access?",multiple_choice,"This question assesses effectiveness for PR.AA-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AT-01_risk,PR.AT-01,"How would you assess the risk from inadequate cybersecurity awareness and training?",multiple_choice,"This question assesses risk for PR.AT-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AT-01_maturity,PR.AT-01,"What is the maturity level of your cybersecurity awareness and training program?",multiple_choice,"This question assesses maturity for PR.AT-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AT-01_implementation,PR.AT-01,"What is the implementation status of your cybersecurity awareness and training programs?",multiple_choice,"This question assesses implementation for PR.AT-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AT-01_effectiveness,PR.AT-01,"How effective is your cybersecurity training at changing employee behavior?",multiple_choice,"This question assesses effectiveness for PR.AT-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AT-02_risk,PR.AT-02,"How would you assess the risk from inadequate cybersecurity awareness and training?",multiple_choice,"This question assesses risk for PR.AT-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AT-02_maturity,PR.AT-02,"What is the maturity level of your cybersecurity awareness and training program?",multiple_choice,"This question assesses maturity for PR.AT-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AT-02_implementation,PR.AT-02,"What is the implementation status of your cybersecurity awareness and training programs?",multiple_choice,"This question assesses implementation for PR.AT-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.AT-02_effectiveness,PR.AT-02,"How effective is your cybersecurity training at changing employee behavior?",multiple_choice,"This question assesses effectiveness for PR.AT-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-01_risk,PR.DS-01,"What risk level exists regarding your data security and privacy protection measures?",multiple_choice,"This question assesses risk for PR.DS-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-01_maturity,PR.DS-01,"How mature are your data security and privacy protection processes?",multiple_choice,"This question assesses maturity for PR.DS-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-01_implementation,PR.DS-01,"How completely implemented are your data security and privacy protection measures?",multiple_choice,"This question assesses implementation for PR.DS-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-01_effectiveness,PR.DS-01,"How effective are your data security measures at protecting sensitive information?",multiple_choice,"This question assesses effectiveness for PR.DS-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-02_risk,PR.DS-02,"What risk level exists regarding your data security and privacy protection measures?",multiple_choice,"This question assesses risk for PR.DS-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-02_maturity,PR.DS-02,"How mature are your data security and privacy protection processes?",multiple_choice,"This question assesses maturity for PR.DS-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-02_implementation,PR.DS-02,"How completely implemented are your data security and privacy protection measures?",multiple_choice,"This question assesses implementation for PR.DS-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-02_effectiveness,PR.DS-02,"How effective are your data security measures at protecting sensitive information?",multiple_choice,"This question assesses effectiveness for PR.DS-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-10_risk,PR.DS-10,"What risk level exists regarding your data security and privacy protection measures?",multiple_choice,"This question assesses risk for PR.DS-10",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-10_maturity,PR.DS-10,"How mature are your data security and privacy protection processes?",multiple_choice,"This question assesses maturity for PR.DS-10",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-10_implementation,PR.DS-10,"How completely implemented are your data security and privacy protection measures?",multiple_choice,"This question assesses implementation for PR.DS-10",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-10_effectiveness,PR.DS-10,"How effective are your data security measures at protecting sensitive information?",multiple_choice,"This question assesses effectiveness for PR.DS-10",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-11_risk,PR.DS-11,"What risk level exists regarding your data security and privacy protection measures?",multiple_choice,"This question assesses risk for PR.DS-11",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-11_maturity,PR.DS-11,"How mature are your data security and privacy protection processes?",multiple_choice,"This question assesses maturity for PR.DS-11",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-11_implementation,PR.DS-11,"How completely implemented are your data security and privacy protection measures?",multiple_choice,"This question assesses implementation for PR.DS-11",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.DS-11_effectiveness,PR.DS-11,"How effective are your data security measures at protecting sensitive information?",multiple_choice,"This question assesses effectiveness for PR.DS-11",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-01_risk,PR.IR-01,"What is the risk level related to your infrastructure resilience and recovery capabilities?",multiple_choice,"This question assesses risk for PR.IR-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-01_maturity,PR.IR-01,"How mature is your infrastructure resilience and business continuity program?",multiple_choice,"This question assesses maturity for PR.IR-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-01_implementation,PR.IR-01,"How well implemented are your infrastructure resilience and recovery capabilities?",multiple_choice,"This question assesses implementation for PR.IR-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-01_effectiveness,PR.IR-01,"How effective is your infrastructure at maintaining resilience during disruptions?",multiple_choice,"This question assesses effectiveness for PR.IR-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-02_risk,PR.IR-02,"What is the risk level related to your infrastructure resilience and recovery capabilities?",multiple_choice,"This question assesses risk for PR.IR-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-02_maturity,PR.IR-02,"How mature is your infrastructure resilience and business continuity program?",multiple_choice,"This question assesses maturity for PR.IR-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-02_implementation,PR.IR-02,"How well implemented are your infrastructure resilience and recovery capabilities?",multiple_choice,"This question assesses implementation for PR.IR-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-02_effectiveness,PR.IR-02,"How effective is your infrastructure at maintaining resilience during disruptions?",multiple_choice,"This question assesses effectiveness for PR.IR-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-03_risk,PR.IR-03,"What is the risk level related to your infrastructure resilience and recovery capabilities?",multiple_choice,"This question assesses risk for PR.IR-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-03_maturity,PR.IR-03,"How mature is your infrastructure resilience and business continuity program?",multiple_choice,"This question assesses maturity for PR.IR-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-03_implementation,PR.IR-03,"How well implemented are your infrastructure resilience and recovery capabilities?",multiple_choice,"This question assesses implementation for PR.IR-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-03_effectiveness,PR.IR-03,"How effective is your infrastructure at maintaining resilience during disruptions?",multiple_choice,"This question assesses effectiveness for PR.IR-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-04_risk,PR.IR-04,"What is the risk level related to your infrastructure resilience and recovery capabilities?",multiple_choice,"This question assesses risk for PR.IR-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-04_maturity,PR.IR-04,"How mature is your infrastructure resilience and business continuity program?",multiple_choice,"This question assesses maturity for PR.IR-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-04_implementation,PR.IR-04,"How well implemented are your infrastructure resilience and recovery capabilities?",multiple_choice,"This question assesses implementation for PR.IR-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.IR-04_effectiveness,PR.IR-04,"How effective is your infrastructure at maintaining resilience during disruptions?",multiple_choice,"This question assesses effectiveness for PR.IR-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-01_risk,PR.PS-01,"How would you rate the risk associated with your platform and system security?",multiple_choice,"This question assesses risk for PR.PS-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-01_maturity,PR.PS-01,"What is the maturity of your platform and system security management?",multiple_choice,"This question assesses maturity for PR.PS-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-01_implementation,PR.PS-01,"What is the implementation status of your platform and system security controls?",multiple_choice,"This question assesses implementation for PR.PS-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-01_effectiveness,PR.PS-01,"How effective are your platform security controls at preventing system compromises?",multiple_choice,"This question assesses effectiveness for PR.PS-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-02_risk,PR.PS-02,"How would you rate the risk associated with your platform and system security?",multiple_choice,"This question assesses risk for PR.PS-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-02_maturity,PR.PS-02,"What is the maturity of your platform and system security management?",multiple_choice,"This question assesses maturity for PR.PS-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-02_implementation,PR.PS-02,"What is the implementation status of your platform and system security controls?",multiple_choice,"This question assesses implementation for PR.PS-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-02_effectiveness,PR.PS-02,"How effective are your platform security controls at preventing system compromises?",multiple_choice,"This question assesses effectiveness for PR.PS-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-03_risk,PR.PS-03,"How would you rate the risk associated with your platform and system security?",multiple_choice,"This question assesses risk for PR.PS-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-03_maturity,PR.PS-03,"What is the maturity of your platform and system security management?",multiple_choice,"This question assesses maturity for PR.PS-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-03_implementation,PR.PS-03,"What is the implementation status of your platform and system security controls?",multiple_choice,"This question assesses implementation for PR.PS-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-03_effectiveness,PR.PS-03,"How effective are your platform security controls at preventing system compromises?",multiple_choice,"This question assesses effectiveness for PR.PS-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-04_risk,PR.PS-04,"How would you rate the risk associated with your platform and system security?",multiple_choice,"This question assesses risk for PR.PS-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-04_maturity,PR.PS-04,"What is the maturity of your platform and system security management?",multiple_choice,"This question assesses maturity for PR.PS-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-04_implementation,PR.PS-04,"What is the implementation status of your platform and system security controls?",multiple_choice,"This question assesses implementation for PR.PS-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-04_effectiveness,PR.PS-04,"How effective are your platform security controls at preventing system compromises?",multiple_choice,"This question assesses effectiveness for PR.PS-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-05_risk,PR.PS-05,"How would you rate the risk associated with your platform and system security?",multiple_choice,"This question assesses risk for PR.PS-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-05_maturity,PR.PS-05,"What is the maturity of your platform and system security management?",multiple_choice,"This question assesses maturity for PR.PS-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-05_implementation,PR.PS-05,"What is the implementation status of your platform and system security controls?",multiple_choice,"This question assesses implementation for PR.PS-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-05_effectiveness,PR.PS-05,"How effective are your platform security controls at preventing system compromises?",multiple_choice,"This question assesses effectiveness for PR.PS-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-06_risk,PR.PS-06,"How would you rate the risk associated with your platform and system security?",multiple_choice,"This question assesses risk for PR.PS-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-06_maturity,PR.PS-06,"What is the maturity of your platform and system security management?",multiple_choice,"This question assesses maturity for PR.PS-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-06_implementation,PR.PS-06,"What is the implementation status of your platform and system security controls?",multiple_choice,"This question assesses implementation for PR.PS-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
PR.PS-06_effectiveness,PR.PS-06,"How effective are your platform security controls at preventing system compromises?",multiple_choice,"This question assesses effectiveness for PR.PS-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.CO-03_risk,RC.CO-03,"How would you assess the risk from your recovery communication and coordination processes?",multiple_choice,"This question assesses risk for RC.CO-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.CO-03_maturity,RC.CO-03,"What is the maturity level of your recovery communication and stakeholder coordination?",multiple_choice,"This question assesses maturity for RC.CO-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.CO-03_implementation,RC.CO-03,"What is the implementation status of your recovery communication protocols?",multiple_choice,"This question assesses implementation for RC.CO-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.CO-03_effectiveness,RC.CO-03,"How effective is your recovery communication at coordinating restoration efforts?",multiple_choice,"This question assesses effectiveness for RC.CO-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.CO-04_risk,RC.CO-04,"How would you assess the risk from your recovery communication and coordination processes?",multiple_choice,"This question assesses risk for RC.CO-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.CO-04_maturity,RC.CO-04,"What is the maturity level of your recovery communication and stakeholder coordination?",multiple_choice,"This question assesses maturity for RC.CO-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.CO-04_implementation,RC.CO-04,"What is the implementation status of your recovery communication protocols?",multiple_choice,"This question assesses implementation for RC.CO-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.CO-04_effectiveness,RC.CO-04,"How effective is your recovery communication at coordinating restoration efforts?",multiple_choice,"This question assesses effectiveness for RC.CO-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-01_risk,RC.RP-01,"What is the risk level associated with your recovery planning and execution capabilities?",multiple_choice,"This question assesses risk for RC.RP-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-01_maturity,RC.RP-01,"How mature is your recovery planning and business continuity program?",multiple_choice,"This question assesses maturity for RC.RP-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-01_implementation,RC.RP-01,"How well implemented are your recovery planning and execution procedures?",multiple_choice,"This question assesses implementation for RC.RP-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-01_effectiveness,RC.RP-01,"How effective are your recovery procedures at restoring normal operations?",multiple_choice,"This question assesses effectiveness for RC.RP-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-02_risk,RC.RP-02,"What is the risk level associated with your recovery planning and execution capabilities?",multiple_choice,"This question assesses risk for RC.RP-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-02_maturity,RC.RP-02,"How mature is your recovery planning and business continuity program?",multiple_choice,"This question assesses maturity for RC.RP-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-02_implementation,RC.RP-02,"How well implemented are your recovery planning and execution procedures?",multiple_choice,"This question assesses implementation for RC.RP-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-02_effectiveness,RC.RP-02,"How effective are your recovery procedures at restoring normal operations?",multiple_choice,"This question assesses effectiveness for RC.RP-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-03_risk,RC.RP-03,"What is the risk level associated with your recovery planning and execution capabilities?",multiple_choice,"This question assesses risk for RC.RP-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-03_maturity,RC.RP-03,"How mature is your recovery planning and business continuity program?",multiple_choice,"This question assesses maturity for RC.RP-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-03_implementation,RC.RP-03,"How well implemented are your recovery planning and execution procedures?",multiple_choice,"This question assesses implementation for RC.RP-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-03_effectiveness,RC.RP-03,"How effective are your recovery procedures at restoring normal operations?",multiple_choice,"This question assesses effectiveness for RC.RP-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-04_risk,RC.RP-04,"What is the risk level associated with your recovery planning and execution capabilities?",multiple_choice,"This question assesses risk for RC.RP-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-04_maturity,RC.RP-04,"How mature is your recovery planning and business continuity program?",multiple_choice,"This question assesses maturity for RC.RP-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-04_implementation,RC.RP-04,"How well implemented are your recovery planning and execution procedures?",multiple_choice,"This question assesses implementation for RC.RP-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-04_effectiveness,RC.RP-04,"How effective are your recovery procedures at restoring normal operations?",multiple_choice,"This question assesses effectiveness for RC.RP-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-05_risk,RC.RP-05,"What is the risk level associated with your recovery planning and execution capabilities?",multiple_choice,"This question assesses risk for RC.RP-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-05_maturity,RC.RP-05,"How mature is your recovery planning and business continuity program?",multiple_choice,"This question assesses maturity for RC.RP-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-05_implementation,RC.RP-05,"How well implemented are your recovery planning and execution procedures?",multiple_choice,"This question assesses implementation for RC.RP-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-05_effectiveness,RC.RP-05,"How effective are your recovery procedures at restoring normal operations?",multiple_choice,"This question assesses effectiveness for RC.RP-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-06_risk,RC.RP-06,"What is the risk level associated with your recovery planning and execution capabilities?",multiple_choice,"This question assesses risk for RC.RP-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-06_maturity,RC.RP-06,"How mature is your recovery planning and business continuity program?",multiple_choice,"This question assesses maturity for RC.RP-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-06_implementation,RC.RP-06,"How well implemented are your recovery planning and execution procedures?",multiple_choice,"This question assesses implementation for RC.RP-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RC.RP-06_effectiveness,RC.RP-06,"How effective are your recovery procedures at restoring normal operations?",multiple_choice,"This question assesses effectiveness for RC.RP-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-03_risk,RS.AN-03,"How would you assess the risk from gaps in your incident analysis processes?",multiple_choice,"This question assesses risk for RS.AN-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-03_maturity,RS.AN-03,"What is the maturity level of your incident analysis and forensics capabilities?",multiple_choice,"This question assesses maturity for RS.AN-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-03_implementation,RS.AN-03,"What is the implementation status of your incident analysis and forensics capabilities?",multiple_choice,"This question assesses implementation for RS.AN-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-03_effectiveness,RS.AN-03,"How effective are your incident analysis processes at determining root cause?",multiple_choice,"This question assesses effectiveness for RS.AN-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-06_risk,RS.AN-06,"How would you assess the risk from gaps in your incident analysis processes?",multiple_choice,"This question assesses risk for RS.AN-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-06_maturity,RS.AN-06,"What is the maturity level of your incident analysis and forensics capabilities?",multiple_choice,"This question assesses maturity for RS.AN-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-06_implementation,RS.AN-06,"What is the implementation status of your incident analysis and forensics capabilities?",multiple_choice,"This question assesses implementation for RS.AN-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-06_effectiveness,RS.AN-06,"How effective are your incident analysis processes at determining root cause?",multiple_choice,"This question assesses effectiveness for RS.AN-06",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-07_risk,RS.AN-07,"How would you assess the risk from gaps in your incident analysis processes?",multiple_choice,"This question assesses risk for RS.AN-07",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-07_maturity,RS.AN-07,"What is the maturity level of your incident analysis and forensics capabilities?",multiple_choice,"This question assesses maturity for RS.AN-07",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-07_implementation,RS.AN-07,"What is the implementation status of your incident analysis and forensics capabilities?",multiple_choice,"This question assesses implementation for RS.AN-07",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-07_effectiveness,RS.AN-07,"How effective are your incident analysis processes at determining root cause?",multiple_choice,"This question assesses effectiveness for RS.AN-07",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-08_risk,RS.AN-08,"How would you assess the risk from gaps in your incident analysis processes?",multiple_choice,"This question assesses risk for RS.AN-08",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-08_maturity,RS.AN-08,"What is the maturity level of your incident analysis and forensics capabilities?",multiple_choice,"This question assesses maturity for RS.AN-08",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-08_implementation,RS.AN-08,"What is the implementation status of your incident analysis and forensics capabilities?",multiple_choice,"This question assesses implementation for RS.AN-08",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.AN-08_effectiveness,RS.AN-08,"How effective are your incident analysis processes at determining root cause?",multiple_choice,"This question assesses effectiveness for RS.AN-08",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.CO-02_risk,RS.CO-02,"What risk level exists regarding your incident response communication and coordination?",multiple_choice,"This question assesses risk for RS.CO-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.CO-02_maturity,RS.CO-02,"How mature are your incident response communication and coordination processes?",multiple_choice,"This question assesses maturity for RS.CO-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.CO-02_implementation,RS.CO-02,"How completely implemented are your incident communication and coordination protocols?",multiple_choice,"This question assesses implementation for RS.CO-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.CO-02_effectiveness,RS.CO-02,"How effective is your incident communication at coordinating response efforts?",multiple_choice,"This question assesses effectiveness for RS.CO-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.CO-03_risk,RS.CO-03,"What risk level exists regarding your incident response communication and coordination?",multiple_choice,"This question assesses risk for RS.CO-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.CO-03_maturity,RS.CO-03,"How mature are your incident response communication and coordination processes?",multiple_choice,"This question assesses maturity for RS.CO-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.CO-03_implementation,RS.CO-03,"How completely implemented are your incident communication and coordination protocols?",multiple_choice,"This question assesses implementation for RS.CO-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.CO-03_effectiveness,RS.CO-03,"How effective is your incident communication at coordinating response efforts?",multiple_choice,"This question assesses effectiveness for RS.CO-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
